user,bundle,rating
8013165109,Counter-Strike Complete,2
8013175202,Counter-Strike Complete,2
8013206424,Counter-Strike Complete,2
8013259049,Counter-Strike Complete,7
8013288969,Counter-Strike Complete,2
8013291691,Counter-Strike Complete,2
8013342495,Counter-Strike Complete,2
8013369785,Counter-Strike Complete,2
8013394920,Counter-Strike Complete,2
8013395705,Counter-Strike Complete,2
8013401024,Counter-Strike Complete,2
8013434300,Counter-Strike Complete,2
8013701195,Counter-Strike Complete,2
8013790036,Counter-Strike Complete,2
8013835719,Counter-Strike Complete,2
8013952404,Counter-Strike Complete,2
8013978206,Counter-Strike Complete,2
8014027857,Counter-Strike Complete,2
8014179598,Counter-Strike Complete,1
8014231189,Counter-Strike Complete,2
8014244890,Counter-Strike Complete,2
8014277990,Counter-Strike Complete,2
8014356603,Counter-Strike Complete,2
8014438660,Counter-Strike Complete,2
8014707153,Counter-Strike Complete,2
8014722276,Counter-Strike Complete,1
8014783455,Counter-Strike Complete,2
8014837512,Counter-Strike Complete,2
8014841100,Counter-Strike Complete,1
8014843991,Counter-Strike Complete,2
8014924724,Counter-Strike Complete,2
8014931225,Counter-Strike Complete,2
8014947498,Counter-Strike Complete,2
8014951202,Counter-Strike Complete,2
8014956375,Counter-Strike Complete,2
8014984096,Counter-Strike Complete,2
8014984466,Counter-Strike Complete,2
8015089530,Counter-Strike Complete,2
8015091100,Counter-Strike Complete,2
8015164767,Counter-Strike Complete,2
8015177901,Counter-Strike Complete,2
8015346329,Counter-Strike Complete,1
8015349027,Counter-Strike Complete,2
8015383638,Counter-Strike Complete,2
8015511950,Counter-Strike Complete,2
8015525388,Counter-Strike Complete,2
8015527964,Counter-Strike Complete,2
8015620710,Counter-Strike Complete,2
8015652646,Counter-Strike Complete,2
8015672208,Counter-Strike Complete,1
8015680666,Counter-Strike Complete,2
8015682379,Counter-Strike Complete,7
8015793792,Counter-Strike Complete,2
8015968275,Counter-Strike Complete,2
8015984056,Counter-Strike Complete,2
8016006846,Counter-Strike Complete,2
8016075785,Counter-Strike Complete,2
8016078117,Counter-Strike Complete,12
8016152495,Counter-Strike Complete,2
8016170713,Counter-Strike Complete,2
8016215456,Counter-Strike Complete,2
8016268177,Counter-Strike Complete,2
8016311260,Counter-Strike Complete,2
8016407866,Counter-Strike Complete,2
8016594421,Counter-Strike Complete,2
8016595311,Counter-Strike Complete,2
8016603107,Counter-Strike Complete,2
8016632950,Counter-Strike Complete,2
8016761464,Counter-Strike Complete,1
8017024227,Counter-Strike Complete,2
8017098009,Counter-Strike Complete,2
8017164203,Counter-Strike Complete,1
8017179727,Counter-Strike Complete,2
8017192075,Counter-Strike Complete,2
8017214212,Counter-Strike Complete,1
8017332178,Counter-Strike Complete,2
8017429199,Counter-Strike Complete,2
8017442797,Counter-Strike Complete,2
8017481922,Counter-Strike Complete,2
8017487896,Counter-Strike Complete,1
8017488900,Counter-Strike Complete,2
8017524014,Counter-Strike Complete,2
8017756370,Counter-Strike Complete,2
8017903548,Counter-Strike Complete,2
8017974619,Counter-Strike Complete,2
8018018489,Counter-Strike Complete,2
8018028406,Counter-Strike Complete,2
8018069178,Counter-Strike Complete,2
8018149961,Counter-Strike Complete,2
8018217670,Counter-Strike Complete,2
8018345506,Counter-Strike Complete,2
8018426986,Counter-Strike Complete,2
8018472145,Counter-Strike Complete,2
8018495407,Counter-Strike Complete,7
8018577288,Counter-Strike Complete,2
8018589800,Counter-Strike Complete,2
8018638474,Counter-Strike Complete,2
8018683659,Counter-Strike Complete,2
8018725452,Counter-Strike Complete,2
8018772441,Counter-Strike Complete,2
8018813376,Counter-Strike Complete,2
8018834500,Counter-Strike Complete,1
8018872195,Counter-Strike Complete,2
8018885388,Counter-Strike Complete,2
8018921691,Counter-Strike Complete,2
8018945458,Counter-Strike Complete,2
8018970822,Counter-Strike Complete,2
8018986283,Counter-Strike Complete,2
8019001219,Counter-Strike Complete,2
8019019838,Counter-Strike Complete,2
8019040043,Counter-Strike Complete,2
8019106125,Counter-Strike Complete,2
8019110263,Counter-Strike Complete,1
8019137995,Counter-Strike Complete,2
8019146780,Counter-Strike Complete,2
8019282384,Counter-Strike Complete,2
8019294407,Counter-Strike Complete,2
8019336340,Counter-Strike Complete,2
8019337736,Counter-Strike Complete,2
8019342420,Counter-Strike Complete,2
8019392535,Counter-Strike Complete,2
8019434222,Counter-Strike Complete,2
8019449175,Counter-Strike Complete,2
8019521027,Counter-Strike Complete,2
8019536464,Counter-Strike Complete,2
8019694945,Counter-Strike Complete,2
8019707497,Counter-Strike Complete,2
8019746279,Counter-Strike Complete,7
8019777698,Counter-Strike Complete,2
8019975744,Counter-Strike Complete,2
8020054096,Counter-Strike Complete,2
8020059916,Counter-Strike Complete,2
8020133414,Counter-Strike Complete,2
8020142891,Counter-Strike Complete,2
8020172660,Counter-Strike Complete,2
8020184847,Counter-Strike Complete,2
8020248449,Counter-Strike Complete,2
8020308919,Counter-Strike Complete,2
8020361485,Counter-Strike Complete,2
8020371024,Counter-Strike Complete,2
8020492737,Counter-Strike Complete,2
8020616882,Counter-Strike Complete,2
8020625553,Counter-Strike Complete,2
8020856225,Counter-Strike Complete,2
8020937329,Counter-Strike Complete,2
8020940001,Counter-Strike Complete,2
8020945525,Counter-Strike Complete,2
8020974455,Counter-Strike Complete,2
8021019289,Counter-Strike Complete,2
8021111894,Counter-Strike Complete,2
8021144288,Counter-Strike Complete,2
8021307778,Counter-Strike Complete,2
8021438790,Counter-Strike Complete,2
8021439521,Counter-Strike Complete,2
8021483082,Counter-Strike Complete,2
8021506573,Counter-Strike Complete,2
8021546124,Counter-Strike Complete,2
8021611368,Counter-Strike Complete,2
8021617490,Counter-Strike Complete,2
8021621192,Counter-Strike Complete,1
8021889319,Counter-Strike Complete,2
8022092016,Counter-Strike Complete,1
8022347840,Counter-Strike Complete,2
8022376803,Counter-Strike Complete,2
8022520041,Counter-Strike Complete,2
8022552926,Counter-Strike Complete,1
8022639320,Counter-Strike Complete,2
8022665353,Counter-Strike Complete,2
8022671971,Counter-Strike Complete,7
8022729885,Counter-Strike Complete,2
8022744981,Counter-Strike Complete,2
8022808464,Counter-Strike Complete,2
8022915154,Counter-Strike Complete,2
8022960232,Counter-Strike Complete,2
8022962256,Counter-Strike Complete,2
8022967896,Counter-Strike Complete,2
8023023045,Counter-Strike Complete,2
8023057730,Counter-Strike Complete,2
8023068184,Counter-Strike Complete,2
8023122390,Counter-Strike Complete,2
8023153321,Counter-Strike Complete,2
8023178754,Counter-Strike Complete,2
8023285645,Counter-Strike Complete,2
8023287837,Counter-Strike Complete,2
8023318943,Counter-Strike Complete,2
8023347592,Counter-Strike Complete,2
8023357938,Counter-Strike Complete,2
8023375937,Counter-Strike Complete,2
8023381231,Counter-Strike Complete,2
8023446497,Counter-Strike Complete,2
8023475537,Counter-Strike Complete,2
8023557550,Counter-Strike Complete,2
8023560419,Counter-Strike Complete,2
8023905391,Counter-Strike Complete,2
8023908132,Counter-Strike Complete,2
8023937341,Counter-Strike Complete,2
8024001992,Counter-Strike Complete,2
8024064082,Counter-Strike Complete,2
8024130388,Counter-Strike Complete,2
8024233857,Counter-Strike Complete,2
8024274205,Counter-Strike Complete,2
8024298436,Counter-Strike Complete,2
8024351045,Counter-Strike Complete,2
8024377502,Counter-Strike Complete,2
8024395890,Counter-Strike Complete,2
8024446508,Counter-Strike Complete,2
8024518236,Counter-Strike Complete,2
8024539037,Counter-Strike Complete,7
8024549500,Counter-Strike Complete,2
8024555488,Counter-Strike Complete,2
8024661990,Counter-Strike Complete,7
8024662250,Counter-Strike Complete,1
8024700657,Counter-Strike Complete,2
8024702008,Counter-Strike Complete,7
8024764182,Counter-Strike Complete,1
8024770290,Counter-Strike Complete,2
8024826675,Counter-Strike Complete,2
8024832751,Counter-Strike Complete,2
8024897859,Counter-Strike Complete,2
8024986631,Counter-Strike Complete,2
8025026096,Counter-Strike Complete,2
8025055590,Counter-Strike Complete,2
8025069958,Counter-Strike Complete,2
8025072353,Counter-Strike Complete,1
8025110578,Counter-Strike Complete,1
8025125282,Counter-Strike Complete,2
8025193177,Counter-Strike Complete,2
8025198077,Counter-Strike Complete,2
8025199732,Counter-Strike Complete,2
8025234500,Counter-Strike Complete,2
8025235145,Counter-Strike Complete,2
8025236485,Counter-Strike Complete,2
8025266324,Counter-Strike Complete,2
8025313381,Counter-Strike Complete,1
8025342248,Counter-Strike Complete,2
8025392861,Counter-Strike Complete,2
8025473745,Counter-Strike Complete,2
8025474411,Counter-Strike Complete,2
8025496754,Counter-Strike Complete,2
8025500916,Counter-Strike Complete,1
8025594855,Counter-Strike Complete,2
8025613632,Counter-Strike Complete,2
8025618836,Counter-Strike Complete,2
8025637573,Counter-Strike Complete,2
8025656344,Counter-Strike Complete,2
8025711760,Counter-Strike Complete,2
8025721268,Counter-Strike Complete,2
8025723695,Counter-Strike Complete,2
8025743515,Counter-Strike Complete,2
8025773268,Counter-Strike Complete,2
8025788465,Counter-Strike Complete,2
8025812608,Counter-Strike Complete,2
8025816046,Counter-Strike Complete,2
8025874160,Counter-Strike Complete,2
8025911906,Counter-Strike Complete,2
8025945398,Counter-Strike Complete,7
8026091900,Counter-Strike Complete,2
8026093455,Counter-Strike Complete,2
8026120926,Counter-Strike Complete,2
8026203679,Counter-Strike Complete,2
8026231217,Counter-Strike Complete,2
8026251418,Counter-Strike Complete,2
8026298012,Counter-Strike Complete,2
8026302705,Counter-Strike Complete,2
8026303861,Counter-Strike Complete,2
8026331853,Counter-Strike Complete,2
8026335213,Counter-Strike Complete,2
8026336033,Counter-Strike Complete,2
8026341149,Counter-Strike Complete,2
8026368620,Counter-Strike Complete,2
8026368906,Counter-Strike Complete,2
8026372103,Counter-Strike Complete,2
8026461734,Counter-Strike Complete,2
8026466655,Counter-Strike Complete,2
8026475457,Counter-Strike Complete,2
8026487694,Counter-Strike Complete,7
8026494856,Counter-Strike Complete,2
8026497993,Counter-Strike Complete,7
8026525528,Counter-Strike Complete,2
8026543941,Counter-Strike Complete,2
8026567598,Counter-Strike Complete,2
8026574718,Counter-Strike Complete,2
8026584251,Counter-Strike Complete,7
8026614455,Counter-Strike Complete,2
8026735838,Counter-Strike Complete,2
8026738569,Counter-Strike Complete,2
8026742195,Counter-Strike Complete,1
8026783871,Counter-Strike Complete,2
8026913148,Counter-Strike Complete,2
8026920969,Counter-Strike Complete,2
8026960298,Counter-Strike Complete,2
8026960889,Counter-Strike Complete,2
8026962221,Counter-Strike Complete,2
8026996483,Counter-Strike Complete,2
8027024710,Counter-Strike Complete,2
8027032118,Counter-Strike Complete,2
8027032240,Counter-Strike Complete,2
8027050191,Counter-Strike Complete,2
8027078629,Counter-Strike Complete,2
8027184954,Counter-Strike Complete,2
8027218652,Counter-Strike Complete,2
8027261371,Counter-Strike Complete,2
8027362984,Counter-Strike Complete,2
8027368512,Counter-Strike Complete,12
8027369830,Counter-Strike Complete,2
8027380739,Counter-Strike Complete,2
8027455361,Counter-Strike Complete,2
8027456893,Counter-Strike Complete,2
8027509426,Counter-Strike Complete,2
8027515084,Counter-Strike Complete,2
8027524057,Counter-Strike Complete,2
8027653657,Counter-Strike Complete,2
8027725388,Counter-Strike Complete,2
8027741004,Counter-Strike Complete,2
8027746366,Counter-Strike Complete,2
8027788067,Counter-Strike Complete,2
8027793700,Counter-Strike Complete,2
8027828967,Counter-Strike Complete,2
8027857714,Counter-Strike Complete,2
8027868963,Counter-Strike Complete,2
8028008677,Counter-Strike Complete,2
8028059158,Counter-Strike Complete,2
8028072716,Counter-Strike Complete,7
8028120675,Counter-Strike Complete,2
8028123455,Counter-Strike Complete,2
8028125915,Counter-Strike Complete,2
8028154730,Counter-Strike Complete,2
8028174633,Counter-Strike Complete,2
8028206815,Counter-Strike Complete,2
8028238414,Counter-Strike Complete,2
8028243340,Counter-Strike Complete,2
8028292021,Counter-Strike Complete,2
8028300167,Counter-Strike Complete,2
8028393554,Counter-Strike Complete,2
8028408159,Counter-Strike Complete,2
8028432902,Counter-Strike Complete,2
8028458466,Counter-Strike Complete,2
8028509438,Counter-Strike Complete,2
8028552889,Counter-Strike Complete,2
8028561727,Counter-Strike Complete,2
8028618920,Counter-Strike Complete,2
8028654141,Counter-Strike Complete,2
8028658857,Counter-Strike Complete,2
8028686111,Counter-Strike Complete,2
8028703733,Counter-Strike Complete,2
8028727445,Counter-Strike Complete,2
8028732561,Counter-Strike Complete,2
8028733039,Counter-Strike Complete,2
8028758128,Counter-Strike Complete,2
8028767292,Counter-Strike Complete,2
8028774092,Counter-Strike Complete,2
8028855833,Counter-Strike Complete,2
8028863817,Counter-Strike Complete,2
8028866317,Counter-Strike Complete,2
8028911941,Counter-Strike Complete,2
8028925947,Counter-Strike Complete,2
8028955395,Counter-Strike Complete,2
8028989180,Counter-Strike Complete,2
8029014279,Counter-Strike Complete,7
8029015521,Counter-Strike Complete,2
8029034762,Counter-Strike Complete,2
8029069025,Counter-Strike Complete,2
8029077152,Counter-Strike Complete,2
8029086834,Counter-Strike Complete,2
8029118992,Counter-Strike Complete,2
8029140752,Counter-Strike Complete,2
8029274175,Counter-Strike Complete,2
8029280431,Counter-Strike Complete,2
8029280817,Counter-Strike Complete,2
8029350670,Counter-Strike Complete,2
8029385165,Counter-Strike Complete,2
8029575860,Counter-Strike Complete,2
8029622627,Counter-Strike Complete,2
8029680058,Counter-Strike Complete,2
8029716065,Counter-Strike Complete,2
8029817505,Counter-Strike Complete,2
8029821041,Counter-Strike Complete,2
8029822037,Counter-Strike Complete,2
