id,best_item,ratings,num_of_specs,num_of_tags,num_of_users,avg_usage_time,num_of_reviews,sum_of_recommend,avg_review_len
21100,0,2,7,19,4887,147.9220,10,4,146.6000
21130,0,2,3,15,493,391.0507,0,0,0.0000
21300,0,0,2,1,39,18.3077,0,0,0.0000
21400,0,0,2,2,110,9.6182,0,0,0.0000
21500,0,0,1,2,7,26.4286,0,0,0.0000
21600,0,-2,1,3,77,63.2208,0,0,0.0000
21640,0,2,4,4,97,37.0515,0,0,0.0000
21660,0,2,3,10,329,1099.4894,3,1,189.0000
21670,0,2,4,8,369,62.8428,0,0,0.0000
21680,0,2,3,12,961,15.7867,0,0,0.0000
21690,1,3,8,20,1696,599.5702,8,6,260.5000
21780,1,3,1,5,72,332.3472,1,1,740.0000
21800,0,2,2,7,180,242.9833,0,0,0.0000
21980,0,3,1,14,412,261.6796,0,0,0.0000
22000,0,3,2,20,2593,98.3702,7,5,159.2857
22100,1,3,3,20,2814,497.7239,6,6,474.3333
22120,0,4,2,20,837,110.0597,4,4,302.7500
22130,0,3,2,4,142,1094.5704,0,0,0.0000
22180,0,3,2,15,940,99.0106,4,4,202.7500
22200,0,3,4,13,1276,102.1121,6,6,81.8333
22230,0,3,7,15,1817,125.7573,5,5,157.0000
22300,0,2,2,20,2891,734.3096,34,30,191.7647
22310,0,0,5,8,384,25.8932,0,0,0.0000
22320,1,3,2,20,2890,551.1242,16,16,822.5625
22330,1,3,2,20,4407,1164.4865,22,20,167.3182
22340,0,2,1,18,593,70.5143,1,1,10.0000
22350,0,0,6,20,1584,590.0606,8,2,104.8750
22370,1,3,1,20,6563,869.1115,66,60,299.9091
22380,1,4,4,20,12967,2624.2235,185,173,218.4162
22450,0,0,2,11,364,94.9890,1,1,96.0000
22500,0,3,6,2,38,404.6579,0,0,0.0000
22600,1,3,7,19,2295,366.0153,11,11,109.0000
22610,0,2,4,12,1143,38.0017,1,1,3.0000
22650,0,2,6,12,1310,24.4351,2,0,132.0000
22670,0,2,6,8,852,10.9671,0,0,0.0000
23150,0,0,2,2,13,56.3077,0,0,0.0000
23300,0,3,1,2,395,17.0886,0,0,0.0000
23310,1,3,2,16,1865,291.4091,3,1,192.3333
23380,0,0,1,4,422,58.5450,0,0,0.0000
23400,0,2,1,5,346,133.3150,0,0,0.0000
23420,0,0,3,6,156,209.1667,0,0,0.0000
23450,0,2,1,8,388,235.1881,2,2,350.5000
23460,0,3,1,6,83,67.7952,0,0,0.0000
23490,0,3,2,14,3905,97.2261,3,1,446.6667
23500,0,0,2,5,86,205.7326,0,0,0.0000
23530,1,3,7,9,226,335.3540,2,2,210.0000
23600,0,3,1,5,120,45.1667,0,0,0.0000
23700,0,0,2,6,258,118.2016,0,0,0.0000
24010,1,0,8,20,1052,1281.1302,32,10,166.3438
24240,1,3,6,20,15020,592.3111,148,122,162.0811
24400,0,2,2,7,292,368.9247,0,0,0.0000
24410,0,0,2,3,37,95.5135,0,0,0.0000
24420,0,3,3,20,685,49.6102,0,0,0.0000
24460,0,0,1,3,205,37.5024,0,0,0.0000
24480,0,0,2,5,282,169.9823,0,0,0.0000
24640,0,-2,1,2,103,28.8155,0,0,0.0000
24650,0,0,1,2,109,14.6055,0,0,0.0000
24670,0,0,5,5,506,261.7589,2,2,509.0000
24720,0,2,1,16,2053,737.7038,4,2,91.0000
24740,1,3,2,20,7064,299.1537,35,31,208.1429
24780,0,2,1,14,2074,651.7454,6,4,205.1667
24790,0,3,1,9,818,677.9817,4,4,84.7500
24800,0,3,1,11,3884,208.4050,2,2,50.0000
24810,1,3,2,7,439,801.2825,3,3,409.0000
24840,0,2,2,13,551,297.0998,5,5,597.4000
24870,0,2,2,8,523,379.3939,1,1,1071.0000
24960,1,3,2,20,4796,2882.8538,45,35,249.1778
24980,1,4,1,20,4268,1018.5661,18,16,262.7222
25000,0,2,3,20,776,451.8131,23,17,209.0870
25010,0,3,1,15,251,76.1116,2,2,161.0000
25500,0,0,2,3,174,529.5632,1,1,116.0000
25600,0,3,1,7,85,115.1647,0,0,0.0000
25620,0,1,1,6,120,112.5083,0,0,0.0000
25700,0,3,8,6,341,216.3109,2,0,35.0000
25800,1,3,3,12,1028,747.2179,2,2,235.0000
25830,0,3,2,8,157,343.1338,2,2,113.5000
25850,0,2,4,3,189,230.9788,0,0,0.0000
25890,0,2,4,14,1017,1414.9076,13,7,273.6923
25900,1,3,2,15,586,420.7389,1,1,167.0000
25910,1,3,2,4,118,1512.2712,1,1,83.0000
25930,0,0,2,4,144,187.8403,0,0,0.0000
25940,0,0,3,1,70,15.7714,0,0,0.0000
25980,0,2,1,6,246,603.8130,2,0,912.5000
25990,0,3,2,10,254,95.8780,1,1,428.0000
26000,0,3,2,8,181,134.2376,0,0,0.0000
26300,0,-2,2,2,4,49.5000,0,0,0.0000
26500,0,3,2,7,1261,48.8002,2,2,88.0000
26800,0,3,4,20,2684,127.5842,7,5,375.0000
26900,0,3,1,9,1230,40.6228,2,0,116.5000
27000,0,2,2,18,207,84.5845,0,0,0.0000
27020,0,0,1,11,60,29.1333,2,2,36.5000
27050,0,0,1,5,23,62.4783,0,0,0.0000
27200,0,0,3,1,29,61.3448,0,0,0.0000
27330,0,-2,4,3,37,30.4595,0,0,0.0000
27400,0,2,1,6,112,31.3036,0,0,0.0000
27600,0,1,2,3,2,8.0000,0,0,0.0000
27800,0,2,1,4,49,6.7347,0,0,0.0000
27810,0,2,2,3,75,7.9067,0,0,0.0000
27900,0,-2,1,7,237,13.6540,0,0,0.0000
27920,0,0,6,4,196,40.4286,0,0,0.0000
27940,0,-2,7,8,356,43.2697,1,-1,540.0000
28000,0,0,5,17,1679,55.4818,5,-1,395.8000
29120,0,0,1,2,127,67.5276,0,0,0.0000
29130,0,3,1,4,145,20.6759,0,0,0.0000
29140,0,0,3,1,106,32.0189,0,0,0.0000
29150,0,1,2,1,111,30.7748,0,0,0.0000
29160,0,2,1,4,112,17.8304,0,0,0.0000
29180,0,3,2,11,1106,69.3969,2,2,88.5000
29800,0,2,3,12,798,103.7055,11,7,463.4545
29900,0,2,3,7,178,55.2865,0,0,0.0000
31170,0,3,1,8,428,111.4603,0,0,0.0000
31180,0,1,1,1,428,69.4720,0,0,0.0000
31190,0,1,1,1,428,59.1519,0,0,0.0000
31200,0,0,1,1,428,64.4065,0,0,0.0000
31210,0,1,1,1,428,48.8692,0,0,0.0000
31280,1,3,2,17,7583,256.0992,49,31,162.9796
31290,0,3,1,12,1551,64.5055,7,7,387.4286
31300,0,-2,1,4,4,8.7500,0,0,0.0000
31500,0,3,2,3,152,10.7434,0,0,0.0000
31700,0,3,4,6,442,61.9729,1,1,8.0000
31800,0,0,1,5,20,39.2500,0,0,0.0000
31810,0,1,1,6,18,95.1111,0,0,0.0000
31820,0,1,1,6,24,91.7500,0,0,0.0000
31830,0,1,1,6,27,177.7778,0,0,0.0000
31840,0,1,1,6,17,82.2353,0,0,0.0000
31850,0,1,1,5,20,121.4000,0,0,0.0000
31860,0,1,1,6,21,82.6190,1,1,26.0000
31870,0,0,1,5,16,26.6875,0,0,0.0000
31880,0,1,1,6,18,62.8333,0,0,0.0000
31890,0,1,1,6,19,84.8947,0,0,0.0000
31900,0,1,1,5,19,44.7368,0,0,0.0000
31910,0,2,1,6,20,79.4000,0,0,0.0000
31920,0,1,1,6,21,122.0952,0,0,0.0000
31930,0,1,1,6,21,105.2857,1,1,10.0000
31980,0,0,2,6,20,58.6500,0,0,0.0000
32000,0,-1,1,2,9,19.6667,0,0,0.0000
32110,0,1,1,3,62,27.2742,0,0,0.0000
32120,0,0,1,3,37,124.2703,0,0,0.0000
32140,0,2,1,5,92,17.7609,0,0,0.0000
32150,0,3,5,5,30,630.9667,0,0,0.0000
32160,0,3,6,5,143,157.8531,0,0,0.0000
32200,0,2,3,5,155,103.4903,1,1,3.0000
32310,0,2,1,8,135,26.6667,0,0,0.0000
32330,0,2,5,7,81,363.0494,1,1,2079.0000
32340,0,3,2,13,143,30.0909,1,1,404.0000
32350,0,0,3,7,2192,30.0862,2,0,379.5000
32360,0,4,3,16,732,174.8333,3,3,306.6667
32370,1,3,2,20,5831,491.5436,27,21,178.5556
32380,0,0,5,15,2996,23.1058,2,2,537.5000
32390,0,0,4,13,2323,10.6517,2,-2,34.0000
32400,0,3,2,12,3301,20.5874,5,5,859.4000
32410,0,2,4,5,40,24.9500,0,0,0.0000
32420,0,-2,3,9,1478,34.4851,1,1,213.0000
32430,0,0,3,14,3191,219.5851,9,1,482.0000
32440,1,3,4,20,1341,453.1693,8,6,411.0000
32450,1,2,2,11,84,1617.1667,0,0,0.0000
32470,0,3,2,20,3492,546.2993,5,5,54.8000
32500,0,0,3,11,3057,136.6369,8,2,189.7500
32510,0,3,5,16,468,696.3440,0,0,0.0000
32610,0,0,2,2,18,67.4444,0,0,0.0000
32620,0,3,1,4,26,59.2308,0,0,0.0000
32630,0,3,2,2,25,28.1200,1,1,17.0000
32640,0,3,2,2,24,37.9583,0,0,0.0000
32650,0,1,2,1,22,4.2273,0,0,0.0000
32660,0,2,2,2,19,70.8421,0,0,0.0000
32670,0,3,2,4,48,68.0208,0,0,0.0000
32680,0,3,2,2,41,218.9512,0,0,0.0000
32710,0,2,3,2,18,1.4444,0,0,0.0000
32720,0,2,2,2,20,124.3500,0,0,0.0000
32730,0,0,2,2,21,15.6667,0,0,0.0000
32740,0,2,2,2,19,7.1579,0,0,0.0000
32750,0,3,2,4,23,21.6087,0,0,0.0000
32760,0,3,2,4,26,282.6538,0,0,0.0000
32770,0,3,3,4,8,149.5000,1,1,241.0000
32800,1,2,5,20,3952,207.6422,18,14,213.7778
32900,0,0,1,6,152,84.2105,0,0,0.0000
33100,0,3,1,13,198,23.5455,0,0,0.0000
33110,0,0,1,5,115,38.9652,0,0,0.0000
33120,0,3,1,11,239,106.3138,0,0,0.0000
33130,0,3,1,9,264,37.3977,1,-1,297.0000
33180,0,3,1,7,267,63.3521,0,0,0.0000
33210,0,3,1,4,240,304.5167,1,1,124.0000
33230,1,3,1,20,3538,898.6591,37,25,176.0811
33320,0,0,1,7,501,129.7864,0,0,0.0000
33340,0,3,4,2,182,748.6593,0,0,0.0000
33390,0,2,6,4,20,12.4000,0,0,0.0000
33420,0,0,6,11,253,311.7826,1,-1,711.0000
33460,0,0,1,9,1607,312.6304,9,3,168.6667
33520,0,3,1,10,595,33.5681,1,-1,44.0000
33550,0,-2,2,2,22,0.7727,0,0,0.0000
33570,0,2,1,7,290,99.0621,0,0,0.0000
33600,0,3,1,11,543,25.2247,0,0,0.0000
33610,0,0,2,7,221,57.6697,0,0,0.0000
33620,0,3,2,5,68,162.9265,0,0,0.0000
33650,0,3,3,3,175,127.9886,0,0,0.0000
33660,0,2,4,3,24,15.3750,0,0,0.0000
33670,0,0,3,5,440,166.9523,1,1,1739.0000
33680,0,3,5,15,158,120.7911,3,3,137.6667
33700,0,0,1,2,3,0.0000,0,0,0.0000
33710,0,0,1,2,3,0.0000,0,0,0.0000
33720,0,0,1,2,2,0.0000,0,0,0.0000
33730,0,0,1,2,117,162.2906,1,1,9.0000
33760,0,0,1,2,2,0.0000,0,0,0.0000
33770,0,2,1,8,61,177.6885,0,0,0.0000
33790,0,0,1,2,36,10.1111,0,0,0.0000
33900,1,3,6,20,1214,341.4687,5,5,166.6000
33930,1,3,6,20,14927,2673.7596,89,81,176.2809
33950,0,1,1,6,545,6.7303,1,-1,9.0000
33980,0,0,4,5,69,60.7391,1,-1,140.0000
33990,0,0,2,6,53,15.7170,0,0,0.0000
34010,0,3,1,17,1018,228.9666,6,6,1180.0000
34030,1,3,5,19,3361,1685.0268,23,21,131.0000
34180,0,0,2,1,32,4.3750,0,0,0.0000
34190,0,2,1,11,725,57.4814,0,0,0.0000
34270,0,2,7,6,5317,55.3244,0,0,0.0000
34410,0,3,2,4,256,39.7227,0,0,0.0000
34420,0,0,4,3,177,9.1356,0,0,0.0000
34500,0,1,2,5,56,85.5357,0,0,0.0000
34600,0,2,1,3,231,495.7143,0,0,0.0000
34630,0,0,1,2,5,363.2000,0,0,0.0000
34640,0,0,1,2,5,436.6000,0,0,0.0000
34800,0,0,1,3,62,35.6452,0,0,0.0000
34810,0,3,1,4,71,42.7324,0,0,0.0000
34820,0,3,2,6,211,64.9336,0,0,0.0000
34830,0,0,4,10,1666,286.7347,6,2,174.3333
34870,0,2,5,20,1714,296.7964,14,0,188.2143
34900,1,2,3,20,2909,113.1488,106,72,158.7264
34920,0,-2,4,7,189,22.1958,0,0,0.0000
35000,0,3,1,16,1093,69.0522,0,0,0.0000
35070,0,2,1,2,160,17.3125,0,0,0.0000
35130,0,3,8,20,2110,59.2294,0,0,0.0000
35140,1,4,5,20,7034,398.6206,34,34,232.0000
35300,0,2,1,2,101,4.8020,0,0,0.0000
35310,0,2,1,6,81,28.0494,0,0,0.0000
35320,0,2,3,5,109,103.4954,0,0,0.0000
35420,0,-2,4,4,13834,8.5974,4,0,132.2500
35450,1,3,8,20,8629,1060.8717,103,95,264.0388
35460,0,2,5,9,1095,52.5315,2,-2,421.0000
35480,0,3,4,8,1460,101.1445,7,7,207.7143
35600,0,0,2,5,65,90.0923,0,0,0.0000
35700,0,4,10,20,3036,183.1301,8,6,209.0000
35720,1,4,11,20,6551,214.0670,29,29,140.0690
35800,0,3,2,3,131,570.3664,0,0,0.0000
36000,0,0,4,4,340,74.8559,1,1,8.0000
36100,0,1,1,1,14,48.5714,0,0,0.0000
36130,0,0,1,1,1,0.0000,0,0,0.0000
36150,0,0,0,3,3,66.6667,1,1,87.0000
36180,0,0,1,1,2,581.5000,0,0,0.0000
36210,0,0,1,2,8,911.5000,0,0,0.0000
36240,0,0,1,2,1,103.0000,0,0,0.0000
36270,0,0,1,0,1,0.0000,0,0,0.0000
36300,0,2,1,1,3,293.3333,0,0,0.0000
36310,0,1,1,2,2,460.0000,0,0,0.0000
36320,0,0,1,2,1,0.0000,0,0,0.0000
36900,0,0,4,2,3,3.6667,0,0,0.0000
36910,0,-2,3,2,5,13.8000,0,0,0.0000
37010,0,0,1,4,45,108.5333,0,0,0.0000
37030,0,2,1,7,171,148.5088,0,0,0.0000
37100,0,2,1,9,109,31.3211,0,0,0.0000
37210,0,2,1,2,19,172.1579,0,0,0.0000
37220,0,1,1,1,15,127.3333,0,0,0.0000
37230,0,0,1,1,12,27.7500,0,0,0.0000
37240,0,-2,1,1,17,162.9412,0,0,0.0000
37260,0,1,1,4,16,29.3750,0,0,0.0000
37270,0,1,1,1,11,274.1818,0,0,0.0000
37280,0,1,1,0,12,198.2500,0,0,0.0000
37290,0,0,1,0,10,0.3000,0,0,0.0000
37300,0,0,1,2,13,28.6923,0,0,0.0000
37310,0,-2,1,1,15,54.7333,0,0,0.0000
37320,0,0,1,1,15,24.3333,0,0,0.0000
37330,0,0,1,1,13,7.8462,0,0,0.0000
37340,0,0,1,1,11,2.0000,0,0,0.0000
37360,0,0,1,0,12,17.9167,0,0,0.0000
37370,0,0,1,1,12,4.0000,0,0,0.0000
37380,0,0,1,1,11,0.0000,0,0,0.0000
37390,0,0,1,1,12,74.6667,0,0,0.0000
37400,0,3,1,9,1320,9.4652,1,1,10.0000
37500,0,2,5,3,42,58.7143,0,0,0.0000
37600,0,3,1,11,228,41.9649,1,1,385.0000
37700,0,2,2,7,56,617.6250,1,-1,121.0000
37800,0,0,5,3,88,43.8523,0,0,0.0000
37960,1,1,1,3,5,2233.2000,0,0,0.0000
38000,0,1,1,2,9,89.8889,0,0,0.0000
38070,0,0,1,2,2,186.5000,0,0,0.0000
38080,0,1,1,2,11,88.5455,0,0,0.0000
38090,0,0,1,1,10,16.6000,0,0,0.0000
38100,0,0,1,2,10,29.7000,0,0,0.0000
38110,0,0,1,1,11,906.0909,0,0,0.0000
38120,0,1,1,2,17,131.1176,0,0,0.0000
38130,0,1,1,2,17,278.2941,0,0,0.0000
38140,0,0,1,2,17,229.6471,0,0,0.0000
38150,0,0,1,3,11,33.0909,0,0,0.0000
38160,0,0,1,2,11,10.0000,0,0,0.0000
38170,1,1,1,2,4,1884.7500,0,0,0.0000
38180,0,0,1,2,3,413.0000,0,0,0.0000
38190,0,0,1,2,3,48.6667,0,0,0.0000
38210,0,2,2,2,221,3.7466,3,3,114.0000
38230,0,0,4,2,101,43.8218,0,0,0.0000
38400,0,3,2,20,1974,181.4767,7,7,337.1429
38410,0,3,2,20,2033,186.0246,10,8,360.8000
38420,0,3,3,19,1762,48.4779,2,2,189.0000
38430,0,3,2,11,42,225.2857,0,0,0.0000
38440,0,3,1,12,140,110.4786,1,1,409.0000
38450,0,2,1,4,42,7.6667,0,0,0.0000
38460,0,3,1,6,45,94.2222,1,1,878.0000
38490,0,1,1,5,76,17.0789,0,0,0.0000
38600,0,3,3,11,847,338.4475,7,5,82.7143
38700,0,3,5,12,1233,60.2498,3,3,15.3333
38720,0,3,3,7,1210,81.3967,4,2,170.2500
38740,0,3,5,11,1310,60.6397,4,4,251.5000
39110,0,2,2,6,111,20.2342,0,0,0.0000
39120,1,2,7,20,6224,1183.5548,30,24,230.2333
39140,1,3,3,20,1917,782.1116,21,21,251.3333
39150,1,3,4,18,909,795.7272,11,11,301.7273
39160,0,0,5,9,1158,249.8385,2,2,48.0000
39190,0,2,1,15,718,127.9986,2,0,156.0000
39200,0,2,1,11,749,145.4112,2,0,249.0000
39210,1,3,8,19,842,8944.2173,14,8,544.2857
39500,0,2,1,18,454,142.2841,1,-1,945.0000
39520,0,2,2,4,151,31.3444,0,0,0.0000
39540,0,3,1,6,244,327.4836,0,0,0.0000
39550,0,2,6,6,259,271.7490,0,0,0.0000
39560,0,-2,2,2,376,33.4122,0,0,0.0000
39630,0,2,2,9,329,4.3404,0,0,0.0000
39640,0,2,1,7,308,7.3312,0,0,0.0000
39650,0,0,1,9,1092,80.0284,0,0,0.0000
39660,0,0,1,5,483,70.1677,0,0,0.0000
39670,0,2,2,12,269,80.5316,2,2,1213.5000
39680,0,3,1,15,565,402.9929,2,-2,99.0000
39690,0,0,1,11,837,123.4468,1,1,33.0000
39800,1,3,13,16,877,325.4447,7,7,126.2857
39900,0,0,3,1,32,1.1875,0,0,0.0000
40100,1,3,5,15,2632,1687.0019,19,17,259.3158
40200,0,0,1,1,4,121.0000,0,0,0.0000
40210,0,0,1,1,5,40.6000,0,0,0.0000
40300,0,3,2,20,1801,108.0838,0,0,0.0000
40320,0,3,2,3,50,72.0400,0,0,0.0000
40330,0,3,1,4,56,174.9107,1,1,212.0000
40340,0,2,1,3,17,137.8235,0,0,0.0000
40350,0,3,1,2,32,145.8125,0,0,0.0000
40380,0,3,2,4,314,64.9873,1,-1,44.0000
40390,0,2,5,16,2591,108.4751,3,1,486.6667
40400,0,3,6,15,782,263.6854,3,3,133.6667
40420,0,2,7,4,405,18.8642,0,0,0.0000
40500,0,-2,4,4,179,17.2458,0,0,0.0000
40700,1,4,6,20,1282,115.7543,7,7,219.1429
40720,0,3,1,14,416,15.1274,0,0,0.0000
40800,1,3,5,20,8426,287.8648,67,61,107.0299
40930,0,3,5,9,371,61.2534,2,2,75.5000
40950,0,3,5,17,682,273.9531,2,0,107.0000
40970,0,4,5,20,763,230.8427,5,3,215.2000
40980,0,3,8,12,187,108.1979,0,0,0.0000
40990,0,4,1,10,282,159.9752,0,0,0.0000
41000,0,3,8,20,2903,144.4182,5,5,131.8000
41050,0,4,5,20,1926,30.2975,1,1,1205.0000
41060,0,4,5,16,1926,18.8795,1,1,6.0000
41100,0,3,1,12,960,48.7396,5,1,28.6000
41300,1,3,7,11,1303,245.5380,7,7,44.4286
41400,0,-1,2,2,13,12.2308,0,0,0.0000
41500,0,3,4,18,3188,549.0800,8,8,118.8750
41600,0,0,1,6,76,26.7105,1,1,20.0000
41660,0,0,1,3,12,7.4167,0,0,0.0000
41680,0,-2,1,1,4,0.0000,0,0,0.0000
41700,1,4,2,20,1970,700.4117,9,9,151.5556
41740,0,3,3,8,267,68.1124,3,3,116.0000
41800,0,3,3,11,1345,225.8513,6,4,148.0000
41900,0,3,4,11,799,59.3504,0,0,0.0000
42000,0,2,4,2,15,113.0667,1,-1,51.0000
42120,0,2,6,6,893,145.3998,2,-2,134.0000
42140,0,2,7,6,303,84.9670,1,1,258.0000
42170,0,0,5,13,631,133.8811,1,1,26.0000
42200,0,2,1,3,17,79.6471,0,0,0.0000
42210,0,2,1,5,19,147.1579,0,0,0.0000
42220,0,1,1,5,9,441.6667,0,0,0.0000
42230,0,0,1,5,20,109.5000,0,0,0.0000
42500,0,0,8,5,692,51.0029,0,0,0.0000
42670,0,3,2,17,68,184.4559,0,0,0.0000
42700,1,3,6,20,5568,1547.4190,36,30,202.9444
42800,0,0,2,1,70,13.9000,0,0,0.0000
42810,0,2,2,2,51,76.7451,0,0,0.0000
42820,0,0,2,1,68,1.8088,0,0,0.0000
42850,0,3,2,3,111,1322.8018,0,0,0.0000
42890,0,3,3,8,225,201.0756,1,1,38.0000
42910,1,3,8,20,12106,571.5703,83,79,134.5181
42920,0,0,2,2,156,137.8654,2,-2,305.0000
42930,0,0,2,1,109,17.4679,0,0,0.0000
42940,0,0,2,1,112,36.4375,0,0,0.0000
42950,0,0,2,1,117,37.7521,0,0,0.0000
42960,0,3,3,20,858,2089.7517,10,8,127.7000
42980,0,0,1,4,287,47.8153,0,0,0.0000
42990,0,0,1,10,306,363.8366,1,-1,285.0000
43000,0,0,5,6,570,125.4982,1,1,333.0000
43100,0,2,1,2,192,122.5781,0,0,0.0000
43190,0,3,6,10,136,231.5662,0,0,0.0000
43500,0,-2,1,3,118,56.5254,1,-1,2.0000
43600,0,1,2,5,19,88.0000,0,0,0.0000
44100,0,3,4,3,113,45.6460,0,0,0.0000
44200,0,3,6,8,450,37.2333,1,1,47.0000
44340,0,0,3,14,1727,67.8025,1,-1,607.0000
44350,1,3,8,18,2583,507.0089,22,16,135.1364
44360,0,2,3,4,119,725.3529,0,0,0.0000
44600,0,0,2,3,148,14.8041,0,0,0.0000
44620,0,1,3,2,333,221.8829,0,0,0.0000
44650,0,1,3,2,316,233.7880,0,0,0.0000
44660,0,1,3,2,319,231.5705,0,0,0.0000
44670,0,2,3,2,305,242.1934,0,0,0.0000
44690,0,3,2,3,238,21.0420,0,0,0.0000
45000,0,3,8,7,233,563.2618,2,2,92.5000
45100,1,3,6,12,576,280.6979,9,7,292.8889
45300,0,0,3,8,291,845.8419,2,2,126.5000
45400,0,3,4,9,457,108.8840,2,2,28.0000
45410,0,0,2,1,275,41.6582,0,0,0.0000
45450,0,3,7,8,290,132.5621,0,0,0.0000
45500,0,2,7,6,237,104.9283,0,0,0.0000
45700,1,3,2,17,832,351.3462,7,7,319.7143
45710,0,0,2,6,98,56.7551,1,1,105.0000
45720,0,0,4,4,84,102.3571,0,0,0.0000
45730,0,0,4,7,84,18.8214,1,-1,35.0000
45740,0,2,7,20,2016,408.1032,9,-1,97.2222
45750,0,0,4,14,461,272.2082,1,1,34.0000
45760,1,3,7,20,1754,1969.5245,23,21,96.8261
45770,0,2,6,16,947,338.8395,5,3,89.6000
46000,0,2,5,4,175,48.1257,0,0,0.0000
46200,0,2,3,2,42,14.1429,0,0,0.0000
46250,0,2,4,5,296,22.2804,0,0,0.0000
46260,0,3,3,5,263,166.8441,1,1,116.0000
46270,0,3,2,4,122,43.6475,0,0,0.0000
46280,0,-2,1,3,130,35.1000,1,1,473.0000
46290,0,0,4,6,216,41.1667,0,0,0.0000
46340,0,0,4,4,242,60.5826,0,0,0.0000
46350,0,0,2,4,148,6.1351,1,-1,61.0000
46360,0,0,4,4,145,60.7379,0,0,0.0000
46370,0,0,2,3,188,83.8989,0,0,0.0000
46380,0,0,2,2,172,18.7674,0,0,0.0000
46400,0,0,2,8,334,39.2126,0,0,0.0000
46410,0,0,1,11,755,25.5272,0,0,0.0000
46440,0,-2,3,6,357,17.9832,2,0,240.0000
46450,0,0,2,19,323,127.9381,0,0,0.0000
46480,0,3,1,10,227,84.3040,0,0,0.0000
46490,0,0,1,9,205,39.6683,0,0,0.0000
46500,0,3,2,13,506,113.1245,0,0,0.0000
46510,0,3,2,11,464,59.9849,0,0,0.0000
46520,0,0,4,6,253,18.8933,0,0,0.0000
46540,0,-2,4,6,435,78.9517,2,0,98.0000
46550,0,0,1,11,256,297.2930,0,0,0.0000
46560,0,0,1,10,228,353.2500,0,0,0.0000
46600,0,2,5,4,71,46.7606,0,0,0.0000
46700,0,-2,1,2,97,4.1959,0,0,0.0000
46710,0,0,1,2,95,3.6421,0,0,0.0000
46720,0,-2,2,2,32,12.6875,0,0,0.0000
46730,0,-2,1,3,43,46.3488,0,0,0.0000
46740,1,-2,1,3,69,2549.1449,0,0,0.0000
46750,0,0,2,5,102,130.4118,0,0,0.0000
46760,0,0,1,1,91,6.3956,0,0,0.0000
46770,0,2,6,9,105,598.3143,1,1,139.0000
46790,0,0,2,5,46,229.5435,0,0,0.0000
46830,0,0,1,2,95,7.8632,0,0,0.0000
46840,0,0,1,1,89,1.6292,0,0,0.0000
46850,0,2,1,4,65,43.8769,0,0,0.0000
47000,0,3,3,7,98,346.1633,0,0,0.0000
47110,0,0,1,1,4,256.5000,0,0,0.0000
47120,0,0,1,1,2,0.0000,0,0,0.0000
47130,0,0,1,2,5,62.0000,0,0,0.0000
47400,0,-2,5,15,748,418.2674,5,1,138.0000
47410,0,0,5,16,1965,2926.7267,26,4,150.2692
47500,0,1,1,2,7,286.7143,0,0,0.0000
47520,0,0,1,2,5,127.0000,0,0,0.0000
47540,0,3,6,9,114,1109.3772,0,0,0.0000
47570,0,0,1,2,4,127.2500,0,0,0.0000
47700,0,-4,2,5,662,314.2296,3,-1,167.6667
47730,0,3,1,20,163,13.0736,0,0,0.0000
47780,0,3,3,20,2824,223.6066,5,5,157.6000
47790,1,2,2,19,5969,71.3895,15,3,205.9333
47800,0,2,4,4,148,339.6757,1,1,378.0000
47810,1,3,1,20,2607,1332.3993,15,15,350.0000
47870,1,3,2,18,2367,505.7022,16,6,745.7500
47890,1,3,1,20,1933,3267.2276,25,21,171.4400
47920,0,0,2,5,402,474.8284,4,2,263.7500
48000,0,3,4,20,8593,98.8742,33,33,185.7273
48110,0,0,3,8,89,894.2135,1,1,47.0000
48150,0,0,1,2,5,118.4000,0,0,0.0000
48190,1,3,3,20,2579,879.8720,10,6,440.3000
48220,0,0,0,11,782,1938.6010,4,-2,497.7500
48700,1,4,5,20,6870,5663.1221,212,206,175.7783
48720,0,3,3,20,3541,744.4598,12,8,73.1667
48800,0,0,2,6,411,332.2774,4,0,324.5000
48950,0,3,5,8,718,73.5613,1,1,100.0000
49000,0,2,1,1,15,70.8000,0,0,0.0000
49300,0,0,2,15,152,97.5197,0,0,0.0000
49320,0,0,2,2,81,11.7531,0,0,0.0000
49330,0,0,2,5,153,128.4706,0,0,0.0000
49470,1,3,8,9,594,1572.4293,2,2,34.5000
49520,1,4,6,20,20789,3820.3868,561,535,181.8574
49600,1,4,10,20,1678,292.4779,22,20,107.9091
49800,0,-2,1,3,400,44.5400,2,-2,248.5000
49810,0,3,3,3,138,21.5362,0,0,0.0000
49900,0,0,3,4,534,83.7191,0,0,0.0000
50000,0,3,6,6,122,79.3115,0,0,0.0000
50130,0,3,3,20,4260,655.5408,43,41,132.0465
50300,1,3,8,20,4747,228.7710,84,82,414.6310
50510,0,0,5,2,260,27.6077,1,1,134.0000
50620,0,3,4,20,6163,268.6683,8,6,309.7500
50820,0,1,1,3,92,265.2174,0,0,0.0000
50910,0,0,1,2,2,1.5000,0,0,0.0000
50920,0,0,1,3,4,122.5000,0,0,0.0000
50940,0,0,2,2,2,118.0000,0,0,0.0000
50970,0,2,1,2,1,31.0000,0,0,0.0000
51010,0,0,2,2,7,761.0000,0,0,0.0000
