item_id,spec_name
201802,Steam Achievements
201804,Downloadable Content
201805,Downloadable Content
201809,Single-player
201809,Downloadable Content
201810,Partial Controller Support
201810,Steam Leaderboards
201810,Steam Achievements
201810,Single-player
201877,Downloadable Content
201877,Single-player
201877,Multi-player
201881,Downloadable Content
201881,Multi-player
201882,Downloadable Content
201882,Single-player
201882,Multi-player
20200,Multi-player
20200,Single-player
20200,Steam Achievements
20200,Partial Controller Support
202070,Steam Leaderboards
202070,Partial Controller Support
202070,Steam Achievements
202070,Single-player
202130,Steam Achievements
202130,Co-op
202130,Single-player
202130,Steam Cloud
202130,Multi-player
202170,Full controller support
202170,Steam Trading Cards
202170,Single-player
202170,Steam Achievements
202181,Single-player
202181,Downloadable Content
202191,Partial Controller Support
202191,Steam Achievements
202191,Downloadable Content
202191,Single-player
202193,Downloadable Content
202193,Partial Controller Support
202193,Single-player
202193,Steam Achievements
202200,Single-player
202270,Co-op
202270,Cross-Platform Multiplayer
202270,Single-player
202270,Steam Achievements
202270,Multi-player
202290,Game demo
202310,Partial Controller Support
202310,Steam Achievements
202310,Single-player
202370,Partial Controller Support
202370,Single-player
202370,Shared/Split Screen
202370,Steam Leaderboards
202370,Steam Achievements
202450,Single-player
202450,Multi-player
202450,Downloadable Content
202452,Downloadable Content
202452,Single-player
202454,Downloadable Content
202454,Single-player
202520,Downloadable Content
202521,Single-player
202521,Co-op
202521,Steam Achievements
202521,Downloadable Content
202522,Downloadable Content
202523,Downloadable Content
202524,Shared/Split Screen
202524,Single-player
202524,Valve Anti-Cheat enabled
202524,Steam Cloud
202524,Steam Leaderboards
202524,Downloadable Content
202524,Co-op
202524,Partial Controller Support
202524,Steam Achievements
202524,Multi-player
202530,Single-player
202530,Partial Controller Support
202652,Single-player
202652,Cross-Platform Multiplayer
202652,Multi-player
202652,Downloadable Content
202652,Includes level editor
202652,Co-op
202652,Partial Controller Support
202670,Single-player
202690,Single-player
202730,Single-player
202730,Steam Cloud
202730,Partial Controller Support
202730,Steam Achievements
202730,Includes level editor
202750,Single-player
202750,Full controller support
2028055,Multi-player
2028055,Downloadable Content
2028055,Co-op
2028055,Single-player
2028056,Steam Cloud
2028056,Steam Achievements
2028056,Co-op
2028056,Single-player
2028056,Partial Controller Support
2028056,Multi-player
2028056,Steam Leaderboards
2028056,Shared/Split Screen
2028056,Downloadable Content
2028062,Steam Cloud
2028062,Multi-player
2028062,Downloadable Content
2028062,Steam Achievements
2028062,Co-op
2028062,Valve Anti-Cheat enabled
2028062,Single-player
2028103,Multi-player
2028103,Single-player
2028103,Downloadable Content
2028850,Steam Cloud
2028850,Steam Achievements
2028850,Downloadable Content
2028850,Full controller support
2028850,Single-player
202970,Valve Anti-Cheat enabled
202970,Full controller support
202970,Steam Achievements
202970,Co-op
202970,Single-player
202970,Steam Cloud
202970,Multi-player
202970,Steam Leaderboards
202970,Steam Trading Cards
203060,Downloadable Content
203060,Multi-player
203140,Steam Trading Cards
203140,Steam Achievements
203140,Single-player
203140,Partial Controller Support
203140,Steam Cloud
203160,Steam Cloud
203160,Single-player
203160,Steam Achievements
203160,Full controller support
203160,Multi-player
203160,Steam Trading Cards
203210,Steam Achievements
203210,Steam Cloud
203210,Steam Leaderboards
203210,Partial Controller Support
203210,Single-player
203210,Steam Trading Cards
203290,Steam Trading Cards
203290,Includes level editor
203290,Steam Leaderboards
203290,Steam Cloud
203290,Partial Controller Support
203290,Multi-player
203290,Steam Achievements
203290,Single-player
203290,Stats
203290,Steam Workshop
203340,Single-player
203340,Downloadable Content
203341,Downloadable Content
203341,Single-player
203342,Downloadable Content
203342,Single-player
203343,Stats
203343,Downloadable Content
203343,Steam Achievements
203343,Single-player
203344,Single-player
203344,Downloadable Content
203345,Single-player
203345,Downloadable Content
203350,Single-player
203350,Steam Trading Cards
203350,Steam Leaderboards
203350,Steam Cloud
203350,Steam Achievements
203358,Steam Cloud
203358,Single-player
203358,Downloadable Content
203510,Single-player
203560,Single-player
203560,Steam Leaderboards
203560,Steam Achievements
203630,Steam Trading Cards
203630,Single-player
203630,Multi-player
203650,Single-player
203650,Partial Controller Support
203680,Co-op
203680,Shared/Split Screen
203680,Partial Controller Support
203680,Multi-player
203680,Single-player
203680,Steam Cloud
203680,Steam Achievements
203700,Co-op
203700,Single-player
203700,Downloadable Content
203733,Downloadable Content
203750,Steam Leaderboards
203750,Multi-player
203750,Single-player
203750,Full controller support
203750,Steam Cloud
203750,Steam Achievements
203750,Co-op
203765,Multi-player
203765,Partial Controller Support
203765,Steam Achievements
203765,Steam Cloud
203765,Downloadable Content
203765,Single-player
203765,Steam Leaderboards
203765,Co-op
203766,Single-player
203766,Steam Leaderboards
203766,Multi-player
203766,Steam Achievements
203766,Co-op
203766,Downloadable Content
203766,Steam Cloud
203766,Partial Controller Support
203770,Steam Trading Cards
203770,Single-player
203770,Multi-player
203772,Multi-player
203772,Single-player
203772,Downloadable Content
203773,Multi-player
203773,Single-player
203773,Downloadable Content
203774,Multi-player
203774,Downloadable Content
203774,Single-player
203775,Single-player
203775,Multi-player
203775,Downloadable Content
203776,Single-player
203776,Downloadable Content
203776,Multi-player
203777,Multi-player
203777,Single-player
203777,Downloadable Content
203778,Single-player
203778,Multi-player
203778,Downloadable Content
203830,Steam Trading Cards
203830,Steam Achievements
203830,Single-player
203990,Steam Achievements
203990,Steam Cloud
203990,Single-player
203990,Steam Leaderboards
203990,Partial Controller Support
203990,Steam Trading Cards
204010,Game demo
204010,Single-player
204030,Single-player
204060,Steam Cloud
204060,Single-player
204060,Steam Achievements
204080,Valve Anti-Cheat enabled
204080,Steam Achievements
204080,Multi-player
204080,Steam Trading Cards
204100,Single-player
204100,Multi-player
204100,Partial Controller Support
204100,Steam Achievements
204120,Shared/Split Screen
204120,Full controller support
204120,Single-player
204180,Steam Leaderboards
204180,Steam Trading Cards
204180,Steam Achievements
204180,Stats
204180,Steam Cloud
204180,Single-player
204182,Downloadable Content
204182,Stats
204182,Steam Achievements
204182,Single-player
204182,Steam Cloud
204182,Steam Leaderboards
204185,Single-player
204185,Stats
204185,Steam Achievements
204185,Steam Leaderboards
204185,Downloadable Content
204185,Steam Cloud
204220,Single-player
204240,Full controller support
204240,Steam Trading Cards
204240,Steam Achievements
204240,Steam Cloud
204240,Single-player
204281,Multi-player
204281,Single-player
204281,Downloadable Content
204282,Single-player
204282,Multi-player
204282,Downloadable Content
204283,Single-player
204283,Multi-player
204283,Downloadable Content
204284,Multi-player
204284,Downloadable Content
204284,Single-player
204285,Downloadable Content
204285,Single-player
204285,Multi-player
204286,Single-player
204286,Downloadable Content
204286,Multi-player
204287,Single-player
204287,Multi-player
204287,Downloadable Content
204288,Multi-player
204288,Single-player
204288,Downloadable Content
204289,Downloadable Content
204289,Single-player
204289,Multi-player
204290,Multi-player
204290,Single-player
204290,Downloadable Content
204300,Single-player
204300,Shared/Split Screen
204300,Steam Workshop
204300,Steam Achievements
204300,Full controller support
204300,Steam Cloud
204300,Co-op
204300,Steam Trading Cards
204300,Multi-player
204300,Includes level editor
204300,Steam Leaderboards
204300,Valve Anti-Cheat enabled
204303,Steam Trading Cards
204303,Co-op
204303,Downloadable Content
204303,Shared/Split Screen
204303,Full controller support
204303,Multi-player
204303,Steam Leaderboards
204303,Single-player
204303,Valve Anti-Cheat enabled
204303,Steam Achievements
204303,Steam Cloud
204304,Steam Leaderboards
204304,Single-player
204304,Shared/Split Screen
204304,Multi-player
204304,Steam Cloud
204304,Co-op
204304,Steam Achievements
204304,Downloadable Content
204304,Valve Anti-Cheat enabled
204304,Partial Controller Support
204305,Downloadable Content
204305,Single-player
204305,Shared/Split Screen
204305,Steam Leaderboards
204305,Multi-player
204305,Valve Anti-Cheat enabled
204305,Steam Achievements
204305,Partial Controller Support
204305,Steam Cloud
204305,Co-op
204306,Shared/Split Screen
204306,Partial Controller Support
204306,Steam Achievements
204306,Steam Leaderboards
204306,Co-op
204306,Valve Anti-Cheat enabled
204306,Multi-player
204306,Downloadable Content
204306,Steam Cloud
204306,Single-player
204307,Steam Cloud
204307,Partial Controller Support
204307,Co-op
204307,Shared/Split Screen
204307,Steam Leaderboards
204307,Steam Achievements
204307,Multi-player
204307,Valve Anti-Cheat enabled
204307,Downloadable Content
204307,Single-player
204308,Steam Leaderboards
204308,Shared/Split Screen
204308,Valve Anti-Cheat enabled
204308,Multi-player
204308,Partial Controller Support
204308,Single-player
204308,Steam Achievements
204308,Downloadable Content
204308,Steam Cloud
204308,Co-op
204309,Shared/Split Screen
204309,Downloadable Content
204309,Multi-player
204309,Steam Cloud
204309,Steam Leaderboards
204309,Partial Controller Support
204309,Valve Anti-Cheat enabled
204309,Steam Achievements
204309,Single-player
204309,Co-op
204310,Single-player
204310,Multi-player
204310,Valve Anti-Cheat enabled
204310,Downloadable Content
204310,Partial Controller Support
204310,Steam Achievements
204310,Co-op
204310,Steam Leaderboards
204310,Steam Cloud
204310,Shared/Split Screen
204311,Valve Anti-Cheat enabled
204311,Downloadable Content
204311,Steam Achievements
204311,Steam Leaderboards
204311,Shared/Split Screen
204311,Partial Controller Support
204311,Steam Cloud
204311,Single-player
204311,Co-op
204311,Multi-player
204312,Valve Anti-Cheat enabled
204312,Co-op
204312,Partial Controller Support
204312,Steam Leaderboards
204312,Multi-player
204312,Steam Cloud
204312,Steam Achievements
204312,Shared/Split Screen
204312,Downloadable Content
204312,Single-player
204314,Shared/Split Screen
204314,Steam Leaderboards
204314,Valve Anti-Cheat enabled
204314,Partial Controller Support
204314,Multi-player
204314,Single-player
204314,Steam Cloud
204314,Co-op
204314,Steam Achievements
204314,Downloadable Content
204315,Steam Achievements
204315,Co-op
204315,Steam Cloud
204315,Steam Leaderboards
204315,Single-player
204315,Multi-player
204315,Full controller support
204315,Shared/Split Screen
204315,Steam Trading Cards
204315,Downloadable Content
204315,Valve Anti-Cheat enabled
204317,Single-player
204317,Full controller support
204317,Steam Achievements
204317,Shared/Split Screen
204317,Multi-player
204317,Downloadable Content
204317,Steam Cloud
204317,Steam Leaderboards
204317,Co-op
204317,Valve Anti-Cheat enabled
204318,Steam Leaderboards
204318,Downloadable Content
204318,Steam Cloud
204318,Shared/Split Screen
204318,Full controller support
204318,Co-op
204318,Valve Anti-Cheat enabled
204318,Multi-player
204318,Single-player
204318,Steam Achievements
204319,Single-player
204319,Steam Cloud
204319,Steam Leaderboards
204319,Steam Achievements
204319,Full controller support
204319,Valve Anti-Cheat enabled
204319,Co-op
204319,Shared/Split Screen
204319,Multi-player
204319,Downloadable Content
204340,Co-op
204340,Multi-player
204340,Partial Controller Support
204340,Includes level editor
204340,Single-player
204360,Full controller support
204360,Local Co-op
204360,Multi-player
204360,Online Co-op
204360,Co-op
204360,Shared/Split Screen
204360,Steam Leaderboards
204360,Cross-Platform Multiplayer
204360,Steam Cloud
204360,Local Multi-Player
204360,Single-player
204360,Online Multi-Player
204360,Steam Trading Cards
204360,Steam Achievements
204371,Downloadable Content
204371,Cross-Platform Multiplayer
204371,Multi-player
204371,Co-op
204371,Steam Leaderboards
204371,Shared/Split Screen
204371,Single-player
204371,Steam Achievements
204371,Steam Cloud
204371,Partial Controller Support
204372,Steam Leaderboards
204372,Multi-player
204372,Downloadable Content
204372,Co-op
204372,Steam Achievements
204372,Shared/Split Screen
204372,Steam Cloud
204372,Single-player
204372,Cross-Platform Multiplayer
204372,Partial Controller Support
204380,Co-op
204380,Downloadable Content
204380,Single-player
204381,Multi-player
204381,Co-op
204381,Single-player
204381,Downloadable Content
204382,Downloadable Content
204382,Co-op
204382,Shared/Split Screen
204382,Single-player
204383,Multi-player
